Vehicle_ID,Battery_Capacity_kWh,Charging_Time_hr,Range_km,Vehicle_Type,Charging_Station_Type,State_of_Charge_%
6403,94.0,2.42,510,Bus,Moderate,68
6404,70.0,0.94,261,,Fast,28
6405,36.0,8.31,132,3-Wheeler,Slow,44
6406,41.0,,440,Bus,Moderate,29
6407,72.0,5.15,492,3-Wheeler,Slow,23
6408,38.0,1.87,412,Car,Slow,40
6409,36.0,9.52,582,Bus,Slow,47
6410,65.0,1.8,593,3-Wheeler,Moderate,22
6411,46.0,9.58,525,3-Wheeler,Moderate,28
6412,42.0,4.98,559,2-Wheeler,Slow,37
6413,91.0,6.02,472,3-Wheeler,Fast,81
6414,60.0,2.36,284,Bus,Slow,65
6415,58.0,8.44,138,Bus,Slow,10
6416,39.0,6.29,240,3-Wheeler,Fast,58
6417,97.0,3.52,200,Bus,Slow,70
6418,93.0,3.16,283,3-Wheeler,Moderate,99
6419,93.0,7.01,418,2-Wheeler,Moderate,43
6420,29.0,1.67,344,2-Wheeler,Slow,49
6421,61.0,2.49,300,3-Wheeler,Moderate,97
6422,46.0,6.27,127,3-Wheeler,Slow,37
6423,54.0,,268,2-Wheeler,Slow,86
6424,34.0,9.06,211,,Moderate,53
6425,20.0,5.84,503,Car,Fast,97
6426,50.0,4.56,203,3-Wheeler,Fast,52
6427,58.0,3.99,311,2-Wheeler,Fast,99
6428,51.0,0.7,525,Bus,Slow,21
6429,22.0,7.85,127,Bus,Fast,64
6430,28.0,1.75,250,3-Wheeler,Fast,56
6431,34.0,,267,Bus,Fast,93
6432,20.0,8.89,275,Bus,Slow,54
6433,97.0,7.79,520,3-Wheeler,Slow,82
6434,99.0,7.65,405,Bus,Fast,16
6435,65.0,0.69,173,2-Wheeler,Fast,40
6436,42.0,,228,Car,Fast,86
6437,36.0,3.21,368,2-Wheeler,Moderate,81
6438,23.0,3.22,314,Car,Fast,80
6439,91.0,,462,2-Wheeler,Moderate,78
6440,,5.42,125,,Fast,65
6441,,6.82,499,3-Wheeler,Slow,78
6442,,2.52,359,Car,Slow,58
6443,47.0,,125,Bus,Moderate,54
6444,35.0,6.63,255,3-Wheeler,Slow,86
6445,61.0,5.14,499,3-Wheeler,Moderate,29
6446,32.0,3.77,579,,Fast,32
6447,71.0,4.25,440,3-Wheeler,Moderate,44
6448,36.0,6.68,345,3-Wheeler,Moderate,12
6449,47.0,5.59,484,Car,Moderate,84
6450,79.0,3.61,560,2-Wheeler,Fast,87
6451,93.0,6.61,551,2-Wheeler,Fast,56
6452,64.0,7.24,428,3-Wheeler,Fast,44
6453,87.0,6.21,223,2-Wheeler,Fast,62
6454,56.0,0.9,547,2-Wheeler,Moderate,98
6455,30.0,,241,Bus,Fast,79
6456,,,232,Bus,Slow,66
6457,95.0,8.91,125,3-Wheeler,Moderate,40
6458,20.0,,533,2-Wheeler,Moderate,99
6459,57.0,6.91,548,Car,Moderate,63
6460,,6.9,450,,Fast,16
6461,57.0,1.04,236,Car,Moderate,87
6462,49.0,5.65,423,2-Wheeler,Fast,76
6463,65.0,3.55,270,Bus,Moderate,24
6464,52.0,9.23,476,3-Wheeler,Moderate,70
6465,83.0,2.57,448,2-Wheeler,Moderate,34
6466,29.0,6.63,168,Car,Moderate,27
6467,83.0,5.4,345,3-Wheeler,Slow,10
6468,36.0,7.65,408,Car,Fast,62
6469,35.0,9.48,420,,Fast,24
6470,67.0,1.46,214,3-Wheeler,Moderate,57
6471,75.0,,413,2-Wheeler,Fast,98
6472,73.0,5.08,216,Bus,Slow,12
6473,62.0,7.32,506,Bus,Moderate,86
6474,93.0,2.29,309,Bus,Slow,16
6475,74.0,6.26,523,Bus,Moderate,68
6476,52.0,8.81,539,3-Wheeler,Slow,31
6477,95.0,,267,Car,Slow,96
6478,,,391,2-Wheeler,Moderate,22
6479,59.0,5.81,530,,Moderate,68
6480,54.0,3.45,184,3-Wheeler,Fast,63
6481,53.0,4.35,236,3-Wheeler,Fast,91
6482,,4.19,211,2-Wheeler,Moderate,11
6483,73.0,5.89,116,3-Wheeler,Fast,49
6484,77.0,3.32,381,3-Wheeler,Fast,18
6485,33.0,7.54,434,Car,Moderate,59
6486,82.0,8.87,390,Bus,Moderate,48
6487,66.0,7.75,519,Bus,Moderate,28
6488,90.0,0.77,396,Bus,Slow,81
6489,45.0,8.47,439,Car,Slow,43
6490,40.0,3.73,273,3-Wheeler,Slow,71
6491,49.0,5.82,437,3-Wheeler,Slow,82
6492,85.0,1.4,177,Car,Fast,20
6493,55.0,3.99,307,2-Wheeler,Slow,42
6494,56.0,1.83,482,3-Wheeler,Slow,57
6495,71.0,4.97,236,Bus,Moderate,57
6496,22.0,8.19,237,Bus,Fast,58
6497,24.0,8.6,273,,Fast,15
6498,86.0,2.94,156,2-Wheeler,Slow,27
6499,51.0,0.51,304,Bus,Moderate,97
6500,55.0,3.71,147,2-Wheeler,Fast,40
6501,25.0,8.41,260,2-Wheeler,Slow,88
6502,29.0,6.79,490,3-Wheeler,Slow,60
6503,53.0,4.28,585,3-Wheeler,Moderate,45
6504,98.0,7.54,209,2-Wheeler,Fast,89
6505,,3.62,539,Car,Moderate,80
6506,26.0,9.7,596,Car,Slow,44
6507,,7.99,559,Bus,Fast,75
6508,94.0,6.18,372,3-Wheeler,Fast,94
6509,85.0,0.96,424,Bus,Moderate,19
6510,,1.77,427,2-Wheeler,Fast,58
6511,27.0,2.54,599,Bus,Moderate,67
6512,87.0,4.5,500,Bus,Slow,65
6513,76.0,,557,Car,Slow,98
6514,79.0,6.44,335,Bus,Moderate,88
6515,48.0,4.2,461,Bus,Fast,70
6516,43.0,3.81,295,3-Wheeler,Fast,51
6517,,,585,Car,Moderate,23
6518,57.0,2.45,398,Bus,Slow,94
6519,25.0,5.61,539,Car,Slow,10
6520,44.0,8.69,392,,Slow,80
6521,43.0,5.42,338,Bus,Slow,51
6522,60.0,2.54,102,,Slow,51
6523,30.0,5.18,553,Car,Slow,82
6524,25.0,5.66,159,2-Wheeler,Slow,93
6525,30.0,4.84,287,,Fast,37
6526,64.0,3.45,247,3-Wheeler,Slow,66
6527,96.0,0.84,229,Car,Moderate,65
6528,89.0,,381,2-Wheeler,Fast,43
6529,70.0,,315,2-Wheeler,Moderate,48
6530,93.0,4.15,169,Car,Slow,45
6531,27.0,3.51,309,Bus,Slow,89
6532,75.0,3.75,557,,Slow,88
6533,35.0,1.0,496,2-Wheeler,Fast,39
6534,76.0,3.6,363,Car,Fast,21
6535,97.0,1.58,291,Car,Fast,74
6536,27.0,0.59,225,Bus,Fast,13
6537,89.0,9.82,249,Bus,Slow,47
6538,60.0,3.53,359,,Fast,89
6539,60.0,1.72,554,Bus,Fast,23
6540,62.0,9.01,345,3-Wheeler,Fast,70
6541,87.0,5.48,377,3-Wheeler,Moderate,15
6542,88.0,,320,Car,Slow,26
6543,,4.01,495,,Slow,31
6544,35.0,5.0,475,2-Wheeler,Moderate,95
6545,60.0,6.39,380,Bus,Fast,53
6546,90.0,3.55,392,3-Wheeler,Slow,25
6547,,6.39,388,2-Wheeler,Fast,59
6548,72.0,2.7,549,Car,Slow,11
6549,,1.27,540,2-Wheeler,Fast,97
6550,82.0,7.67,253,,Slow,49
6551,76.0,5.6,216,Car,Slow,80
6552,23.0,4.69,546,3-Wheeler,Slow,81
6553,48.0,8.91,487,3-Wheeler,Moderate,91
6554,64.0,8.37,229,2-Wheeler,Slow,28
6555,32.0,,210,Bus,Slow,26
6556,83.0,8.15,275,3-Wheeler,Fast,31
6557,50.0,2.93,272,2-Wheeler,Fast,22
6558,,3.64,570,Car,Fast,63
6559,74.0,6.3,157,3-Wheeler,Slow,13
6560,38.0,3.15,466,2-Wheeler,Slow,46
6561,86.0,3.98,332,Car,Moderate,55
6562,21.0,9.66,207,3-Wheeler,Moderate,54
6563,50.0,6.56,517,2-Wheeler,Moderate,72
6564,84.0,0.78,517,2-Wheeler,Fast,88
6565,59.0,3.98,303,3-Wheeler,Slow,74
6566,65.0,6.33,473,Bus,Slow,35
6567,84.0,,158,Car,Slow,49
6568,91.0,,307,3-Wheeler,Moderate,51
6569,,9.95,187,3-Wheeler,Moderate,36
6570,70.0,0.59,522,3-Wheeler,Fast,76
6571,47.0,,517,3-Wheeler,Slow,14
6572,25.0,6.66,465,Car,Fast,64
6573,22.0,5.67,394,2-Wheeler,Moderate,70
6574,24.0,4.63,135,Car,Moderate,43
6575,,0.96,586,Bus,Moderate,93
6576,,1.83,159,2-Wheeler,Moderate,95
6577,56.0,6.76,526,3-Wheeler,Fast,20
6578,27.0,4.21,394,Car,Slow,59
6579,67.0,6.01,448,Bus,Slow,93
6580,52.0,3.49,255,Car,Moderate,53
6581,91.0,5.12,508,2-Wheeler,Fast,83
6582,35.0,7.6,259,Bus,Moderate,29
6583,84.0,4.92,160,Car,Fast,47
6584,96.0,8.66,189,Bus,Fast,96
6585,32.0,,159,Bus,Moderate,50
6586,60.0,1.26,437,3-Wheeler,Fast,21
6587,62.0,6.07,489,Car,Fast,27
6588,92.0,1.16,330,Car,Fast,77
6589,48.0,6.82,209,Car,Moderate,52
6590,90.0,3.68,104,Bus,Slow,34
6591,89.0,,492,3-Wheeler,Fast,27
6592,47.0,4.85,554,Car,Slow,89
6593,31.0,1.19,439,2-Wheeler,Slow,89
6594,77.0,5.57,433,3-Wheeler,Slow,21
6595,99.0,3.75,173,Bus,Slow,77
6596,41.0,7.14,598,Bus,Slow,56
6597,68.0,4.32,548,2-Wheeler,Slow,73
6598,35.0,4.2,300,3-Wheeler,Slow,27
6599,87.0,3.67,172,3-Wheeler,Fast,68
6600,68.0,7.07,437,Car,Moderate,94
6601,,3.38,422,Car,Fast,32
6602,67.0,,239,Bus,Fast,24
6603,42.0,2.72,286,3-Wheeler,Moderate,77
6604,79.0,3.64,332,2-Wheeler,Moderate,43
6605,91.0,7.56,554,Car,Slow,95
6606,97.0,6.51,140,3-Wheeler,Slow,79
6607,21.0,1.69,361,Car,Slow,38
6608,91.0,2.3,334,Car,Slow,24
6609,57.0,2.65,115,Car,Moderate,34
6610,,4.17,588,Bus,Slow,71
6611,21.0,,451,Bus,Fast,66
6612,88.0,3.77,331,2-Wheeler,Slow,92
6613,86.0,6.09,195,3-Wheeler,Moderate,79
6614,72.0,4.41,152,Car,Moderate,94
6615,78.0,7.16,116,3-Wheeler,Fast,27
6616,63.0,6.68,201,2-Wheeler,Slow,21
6617,61.0,6.19,106,Bus,Fast,65
6618,54.0,9.91,592,Bus,Fast,34
6619,22.0,6.09,111,2-Wheeler,Fast,33
6620,26.0,6.73,342,,Fast,60
6621,91.0,9.66,566,,Slow,16
6622,77.0,8.6,482,3-Wheeler,Slow,10
6623,96.0,9.61,332,Bus,Slow,53
6624,,4.86,552,Bus,Slow,50
6625,92.0,6.56,581,3-Wheeler,Slow,45
6626,86.0,4.26,291,Car,Moderate,74
6627,22.0,2.76,284,,Fast,36
6628,52.0,4.38,229,Car,Moderate,96
6629,62.0,8.67,177,Car,Slow,76
6630,71.0,2.93,102,3-Wheeler,Fast,95
6631,22.0,6.68,224,Bus,Fast,51
6632,86.0,9.78,269,Bus,Fast,36
6633,79.0,3.43,325,Car,Slow,89
6634,62.0,9.85,401,Bus,Moderate,29
6635,83.0,8.66,461,Bus,Fast,62
6636,69.0,2.59,472,Bus,Slow,81
6637,26.0,6.59,396,3-Wheeler,Slow,93
6638,39.0,,494,Car,Moderate,66
6639,85.0,9.57,563,2-Wheeler,Slow,25
6640,,4.96,400,3-Wheeler,Fast,89
6641,50.0,4.87,441,Bus,Moderate,15
6642,,6.33,483,Car,Slow,69
6643,64.0,,139,2-Wheeler,Slow,70
6644,47.0,4.71,567,2-Wheeler,Fast,79
6645,49.0,7.76,456,2-Wheeler,Slow,57
6646,25.0,8.72,485,3-Wheeler,Fast,75
6647,,2.47,512,Bus,Moderate,40
6648,21.0,1.65,381,Car,Slow,67
6649,73.0,9.27,322,Car,Slow,91
6650,57.0,7.52,304,Bus,Slow,67
6651,94.0,9.07,295,3-Wheeler,Fast,53
6652,51.0,,136,Bus,Moderate,22
6653,75.0,,453,2-Wheeler,Moderate,14
6654,,8.95,497,Car,Moderate,12
6655,86.0,,327,2-Wheeler,Slow,58
6656,84.0,4.64,262,Bus,Fast,10
6657,79.0,9.27,476,3-Wheeler,Fast,17
6658,86.0,,153,2-Wheeler,Slow,42
6659,25.0,,252,2-Wheeler,Moderate,59
6660,69.0,,174,2-Wheeler,Slow,12
6661,21.0,5.23,128,Car,Fast,91
6662,88.0,,256,Bus,Slow,51
6663,40.0,9.7,588,Bus,Slow,86
6664,76.0,8.86,401,2-Wheeler,Fast,43
6665,83.0,1.9,229,2-Wheeler,Fast,93
6666,60.0,,141,Car,Moderate,99
6667,62.0,9.99,104,3-Wheeler,Slow,48
6668,34.0,9.95,165,,Slow,46
6669,33.0,1.04,589,Bus,Fast,47
6670,64.0,7.7,586,Car,Fast,64
6671,92.0,7.33,595,3-Wheeler,Moderate,58
6672,21.0,0.94,514,Car,Moderate,47
6673,38.0,1.16,526,Bus,Fast,16
6674,99.0,0.52,547,Bus,Slow,60
6675,60.0,4.92,187,Bus,Fast,44
6676,93.0,7.53,261,2-Wheeler,Moderate,70
6677,83.0,4.76,468,Bus,Slow,91
6678,35.0,7.78,329,,Fast,74
6679,36.0,6.49,167,3-Wheeler,Slow,10
6680,94.0,5.21,387,3-Wheeler,Fast,19
6681,35.0,5.55,331,Bus,Fast,22
6682,32.0,4.71,491,Bus,Slow,37
6683,52.0,4.68,297,2-Wheeler,Moderate,59
6684,33.0,3.66,369,Bus,Fast,59
6685,43.0,3.89,549,Bus,Slow,39
6686,,0.65,567,3-Wheeler,Fast,91
6687,88.0,4.46,325,Bus,Fast,36
6688,63.0,7.25,118,2-Wheeler,Moderate,51
6689,22.0,1.11,367,2-Wheeler,Slow,17
6690,86.0,3.54,229,3-Wheeler,Fast,36
6691,85.0,,534,,Moderate,58
6692,62.0,5.08,471,Car,Fast,88
6693,61.0,1.71,217,Bus,Slow,54
6694,37.0,6.65,338,Car,Fast,77
6695,81.0,,473,3-Wheeler,Fast,27
6696,22.0,0.91,167,2-Wheeler,Slow,99
6697,57.0,4.61,388,,Fast,60
6698,,6.96,441,3-Wheeler,Moderate,51
6699,39.0,5.46,191,Bus,Fast,88
6700,45.0,7.1,461,Car,Moderate,71
6701,24.0,3.67,395,3-Wheeler,Moderate,23
6702,23.0,7.8,490,Bus,Slow,77
6703,68.0,4.74,184,2-Wheeler,Fast,60
6704,95.0,4.58,526,3-Wheeler,Fast,62
6705,48.0,8.03,526,3-Wheeler,Slow,96
6706,98.0,,507,Bus,Fast,27
6707,30.0,7.46,414,2-Wheeler,Slow,92
6708,38.0,4.6,498,3-Wheeler,Moderate,88
6709,53.0,0.87,414,Bus,Slow,39
6710,90.0,,415,,Fast,71
6711,43.0,5.47,524,Car,Moderate,85
6712,,2.63,228,Bus,Fast,97
6713,93.0,1.3,490,Bus,Fast,22
6714,59.0,1.02,441,2-Wheeler,Moderate,52
6715,82.0,3.7,504,Car,Fast,39
6716,50.0,6.75,109,Car,Fast,88
6717,89.0,8.43,430,Car,Slow,36
6718,45.0,6.82,229,Car,Moderate,48
6719,,5.54,158,Bus,Fast,66
6720,95.0,1.43,258,Car,Fast,10
6721,79.0,5.47,111,,Slow,94
6722,85.0,3.55,188,3-Wheeler,Slow,17
6723,46.0,8.7,295,3-Wheeler,Moderate,52
6724,67.0,2.55,488,Bus,Fast,92
6725,79.0,1.42,506,Bus,Moderate,59
6726,91.0,7.64,409,Car,Moderate,29
6727,60.0,3.68,138,3-Wheeler,Fast,94
6728,,1.26,194,Bus,Moderate,74
6729,58.0,,596,Car,Moderate,60
6730,76.0,3.67,588,Car,Moderate,84
6731,98.0,5.55,110,Bus,Slow,21
6732,87.0,2.21,355,2-Wheeler,Moderate,59
6733,28.0,2.91,404,3-Wheeler,Fast,68
6734,,7.93,516,Car,Fast,37
6735,56.0,3.64,336,Car,Moderate,94
6736,33.0,1.45,282,2-Wheeler,Slow,51
6737,58.0,6.61,464,Car,Slow,62
6738,,0.7,351,Bus,Slow,45
6739,79.0,2.83,280,Car,Fast,19
6740,23.0,8.7,495,Bus,Slow,39
6741,33.0,9.63,120,Car,Moderate,49
6742,64.0,3.09,232,Car,Fast,63
6743,,2.39,145,Bus,Moderate,66
6744,56.0,7.53,576,Bus,Moderate,61
6745,77.0,3.28,527,,Slow,92
6746,85.0,6.57,591,3-Wheeler,Fast,75
6747,,7.28,211,,Fast,64
6748,,2.77,114,2-Wheeler,Fast,42
6749,95.0,8.36,574,2-Wheeler,Fast,18
6750,46.0,,523,2-Wheeler,Moderate,64
6751,61.0,5.58,192,3-Wheeler,Moderate,18
6752,,6.78,407,3-Wheeler,Moderate,22
6753,69.0,3.45,277,Car,Moderate,68
6754,68.0,6.35,310,3-Wheeler,Slow,71
6755,40.0,3.47,268,Car,Moderate,41
6756,67.0,6.2,551,Car,Moderate,99
6757,83.0,8.64,194,Car,Slow,22
6758,62.0,4.67,543,Bus,Fast,34
6759,38.0,9.5,174,Car,Fast,30
6760,35.0,7.13,365,Bus,Moderate,70
6761,,2.81,160,2-Wheeler,Fast,91
6762,30.0,4.48,575,3-Wheeler,Fast,48
6763,50.0,6.99,449,3-Wheeler,Fast,50
6764,90.0,7.04,273,2-Wheeler,Slow,45
6765,44.0,3.09,162,3-Wheeler,Fast,14
6766,81.0,5.85,489,2-Wheeler,Slow,48
6767,92.0,3.75,347,2-Wheeler,Fast,64
6768,,3.51,373,Car,Fast,18
6769,51.0,4.89,394,Car,Slow,37
6770,28.0,4.62,158,Car,Moderate,74
6771,80.0,3.98,171,,Moderate,20
6772,22.0,,597,Bus,Slow,40
6773,40.0,4.31,369,Car,Fast,18
6774,36.0,4.46,123,Car,Fast,18
6775,27.0,9.21,520,Car,Fast,81
6776,30.0,,443,Car,Slow,13
6777,55.0,,354,Car,Moderate,92
6778,56.0,4.69,591,3-Wheeler,Moderate,93
6779,39.0,7.66,142,2-Wheeler,Fast,25
6780,77.0,7.34,241,3-Wheeler,Moderate,22
6781,93.0,3.73,184,Bus,Moderate,13
6782,27.0,5.83,328,Bus,Moderate,61
6783,88.0,7.85,304,3-Wheeler,Slow,39
6784,95.0,7.98,162,2-Wheeler,Fast,84
6785,75.0,8.69,399,3-Wheeler,Slow,12
6786,72.0,2.18,220,2-Wheeler,Moderate,78
6787,,7.02,482,Bus,Fast,62
6788,49.0,4.86,292,Car,Slow,51
6789,46.0,7.99,207,Bus,Fast,33
6790,33.0,0.68,413,Car,Moderate,85
6791,58.0,,543,3-Wheeler,Moderate,25
6792,45.0,9.17,537,2-Wheeler,Slow,22
6793,55.0,,214,Car,Slow,96
6794,71.0,1.57,433,,Slow,57
6795,62.0,7.28,198,Bus,Slow,71
6796,76.0,8.99,229,Bus,Slow,93
6797,,6.13,266,3-Wheeler,Slow,69
6798,63.0,8.96,269,Bus,Fast,89
6799,37.0,8.96,502,Car,Slow,94
6800,92.0,5.5,502,2-Wheeler,Fast,89
6801,88.0,6.85,592,Car,Moderate,43
6802,83.0,1.86,198,2-Wheeler,Slow,51
6803,52.0,8.18,518,Bus,Slow,62
6804,23.0,6.63,474,Bus,Moderate,20
6805,23.0,2.24,168,Car,Moderate,93
6806,75.0,3.63,568,Bus,Fast,36
6807,46.0,8.61,116,,Slow,51
6808,38.0,7.78,224,2-Wheeler,Moderate,75
6809,65.0,9.2,231,2-Wheeler,Slow,36
6810,45.0,6.56,102,Car,Slow,80
6811,98.0,7.64,480,3-Wheeler,Slow,34
6812,78.0,0.62,365,Car,Moderate,82
6813,46.0,7.0,359,Car,Fast,88
6814,68.0,3.05,358,2-Wheeler,Slow,36
6815,41.0,3.53,524,Car,Fast,44
6816,24.0,7.99,239,3-Wheeler,Moderate,24
6817,95.0,0.74,441,2-Wheeler,Fast,57
6818,88.0,4.78,280,Car,Moderate,57
6819,47.0,7.23,515,3-Wheeler,Fast,61
6820,97.0,9.66,437,Car,Slow,59
6821,64.0,1.25,170,Bus,Slow,35
6822,39.0,1.38,501,Bus,Fast,99
6823,40.0,5.09,473,3-Wheeler,Fast,96
6824,90.0,1.93,150,Car,Moderate,42
6825,41.0,4.68,586,Car,Fast,93
6826,25.0,1.15,435,Bus,Moderate,89
6827,80.0,5.15,594,Bus,Moderate,76
6828,93.0,,416,Car,Moderate,15
6829,94.0,3.92,408,Car,Moderate,46
6830,89.0,2.53,263,2-Wheeler,Slow,19
6831,56.0,2.27,327,Bus,Fast,83
6832,27.0,9.95,398,Bus,Moderate,73
6833,62.0,1.05,568,2-Wheeler,Slow,96
6834,82.0,5.4,141,Car,Slow,67
6835,23.0,4.26,396,3-Wheeler,Moderate,32
6836,23.0,2.94,395,3-Wheeler,Fast,21
6837,45.0,2.53,403,2-Wheeler,Moderate,72
6838,68.0,5.15,491,Car,Slow,35
6839,35.0,4.61,446,Car,Moderate,67
6840,66.0,0.55,161,Car,Fast,99
6841,46.0,9.34,285,Car,Fast,49
6842,75.0,4.56,379,2-Wheeler,Slow,98
6843,64.0,,368,3-Wheeler,Slow,93
6844,96.0,6.94,102,Bus,Slow,52
6845,28.0,3.75,421,Bus,Slow,50
6846,53.0,0.5,263,3-Wheeler,Moderate,18
6847,,1.76,524,2-Wheeler,Slow,89
6848,,3.16,106,Bus,Moderate,45
6849,45.0,1.75,349,,Slow,57
6850,27.0,,303,2-Wheeler,Fast,80
6851,81.0,4.36,182,Car,Fast,60
6852,76.0,3.45,366,Car,Slow,84
6853,22.0,9.83,455,Car,Slow,68
6854,45.0,,561,Bus,Fast,31
6855,97.0,,516,,Fast,96
6856,91.0,7.45,521,2-Wheeler,Slow,39
6857,92.0,8.81,183,Car,Slow,52
6858,29.0,5.13,104,Bus,Moderate,13
6859,79.0,5.18,464,,Fast,31
6860,37.0,1.79,276,Car,Slow,84
6861,57.0,7.54,283,Car,Slow,51
6862,,6.78,509,3-Wheeler,Fast,98
6863,89.0,5.98,273,Bus,Fast,53
6864,,7.55,378,2-Wheeler,Moderate,38
6865,77.0,7.84,155,2-Wheeler,Moderate,68
6866,55.0,1.25,291,Bus,Moderate,25
6867,93.0,3.13,360,,Fast,47
6868,28.0,3.01,447,Car,Fast,72
6869,63.0,6.46,232,3-Wheeler,Moderate,19
6870,63.0,3.57,398,Car,Slow,62
6871,90.0,,311,3-Wheeler,Fast,57
6872,53.0,7.38,213,2-Wheeler,Fast,99
6873,69.0,1.27,437,Bus,Fast,56
6874,63.0,2.17,470,,Moderate,46
6875,22.0,,183,,Slow,41
6876,90.0,,432,2-Wheeler,Fast,15
6877,33.0,8.05,258,Car,Moderate,33
6878,93.0,7.6,132,Car,Fast,49
6879,67.0,6.32,413,Bus,Slow,12
6880,,3.59,101,Bus,Fast,32
6881,43.0,0.51,141,Car,Moderate,61
6882,68.0,9.44,319,Car,Moderate,65
6883,39.0,,387,2-Wheeler,Moderate,80
6884,22.0,,270,Car,Fast,90
6885,74.0,6.96,284,Bus,Moderate,90
6886,75.0,4.46,400,2-Wheeler,Fast,97
6887,58.0,0.91,314,Bus,Fast,50
6888,36.0,,296,3-Wheeler,Slow,30
6889,71.0,0.54,487,3-Wheeler,Fast,13
6890,65.0,8.01,266,Car,Fast,58
6891,84.0,8.32,384,Car,Fast,95
6892,43.0,5.0,506,2-Wheeler,Fast,77
6893,71.0,,444,Bus,Slow,33
6894,46.0,4.27,327,2-Wheeler,Fast,11
6895,77.0,8.33,242,Car,Slow,49
6896,87.0,8.4,159,3-Wheeler,Fast,78
6897,,8.41,156,3-Wheeler,Slow,79
6898,27.0,4.89,571,Car,Moderate,64
6899,41.0,9.73,164,Bus,Moderate,58
6900,55.0,9.79,234,Bus,Slow,50
6901,29.0,6.93,501,2-Wheeler,Moderate,22
6902,49.0,6.38,504,2-Wheeler,Moderate,89
6903,49.0,6.8,502,Car,Moderate,89
6904,56.0,3.11,429,Bus,Slow,96
6905,53.0,2.52,373,,Fast,31
6906,60.0,5.79,226,3-Wheeler,Fast,81
6907,,5.1,256,3-Wheeler,Slow,71
6908,24.0,6.52,239,Bus,Moderate,89
6909,54.0,8.83,314,Bus,Fast,88
6910,45.0,,460,,Moderate,34
6911,70.0,,161,Car,Moderate,64
6912,36.0,2.87,527,Bus,Fast,96
6913,43.0,,260,3-Wheeler,Moderate,78
6914,86.0,8.74,515,Car,Fast,65
6915,63.0,3.64,125,2-Wheeler,Slow,62
6916,88.0,3.5,566,2-Wheeler,Moderate,66
6917,36.0,4.59,344,Bus,Moderate,31
6918,24.0,4.84,482,Bus,Moderate,82
6919,65.0,4.65,189,Car,Moderate,58
6920,71.0,2.56,243,Car,Fast,70
6921,39.0,6.95,202,Car,Fast,46
6922,25.0,8.36,288,Bus,Slow,50
6923,55.0,2.12,507,3-Wheeler,Slow,70
6924,62.0,6.78,441,Bus,Moderate,69
6925,74.0,6.46,574,3-Wheeler,Fast,12
6926,62.0,9.19,396,Car,Slow,52
6927,62.0,5.86,164,Bus,Moderate,40
6928,22.0,,264,Car,Fast,10
6929,29.0,2.5,522,Car,Moderate,35
6930,32.0,6.15,282,Bus,Moderate,38
6931,50.0,0.89,578,3-Wheeler,Fast,91
6932,55.0,9.09,279,Bus,Moderate,67
6933,80.0,4.79,221,2-Wheeler,Moderate,21
6934,65.0,4.08,100,2-Wheeler,Slow,37
6935,,5.75,336,3-Wheeler,Slow,24
6936,30.0,,417,Bus,Slow,50
6937,91.0,6.15,564,3-Wheeler,Moderate,78
6938,42.0,3.01,224,Car,Slow,68
6939,70.0,6.51,467,Car,Fast,84
6940,,3.56,159,Car,Fast,20
6941,,8.27,502,3-Wheeler,Moderate,77
6942,55.0,,378,Car,Fast,33
6943,76.0,1.43,362,3-Wheeler,Slow,69
6944,54.0,9.5,221,Car,Moderate,73
6945,81.0,,497,,Moderate,29
6946,30.0,3.11,319,Car,Fast,96
6947,95.0,1.26,237,Bus,Moderate,67
6948,80.0,2.12,437,3-Wheeler,Slow,17
6949,87.0,5.41,462,2-Wheeler,Moderate,84
6950,28.0,6.27,287,3-Wheeler,Moderate,50
6951,27.0,9.64,448,3-Wheeler,Slow,76
6952,38.0,6.92,579,Car,Moderate,88
6953,52.0,,194,3-Wheeler,Moderate,19
6954,49.0,1.89,255,2-Wheeler,Fast,91
6955,74.0,9.55,131,Bus,Slow,46
6956,50.0,7.41,377,3-Wheeler,Moderate,95
6957,33.0,9.31,596,Car,Fast,56
6958,84.0,8.59,536,3-Wheeler,Slow,10
6959,99.0,1.31,321,Bus,Moderate,18
6960,91.0,0.74,259,2-Wheeler,Moderate,42
6961,86.0,1.25,572,Bus,Fast,73
6962,47.0,4.72,232,2-Wheeler,Slow,24
6963,66.0,6.08,331,3-Wheeler,Fast,15
6964,89.0,5.27,325,Bus,Moderate,26
6965,,1.54,192,3-Wheeler,Fast,37
6966,87.0,4.25,235,Car,Slow,42
6967,,6.46,241,2-Wheeler,Slow,42
6968,,0.76,119,3-Wheeler,Slow,30
6969,,,520,Car,Fast,12
6970,59.0,4.35,332,Car,Slow,24
6971,56.0,8.38,200,Car,Fast,57
6972,63.0,8.24,219,3-Wheeler,Fast,48
6973,32.0,8.88,302,Car,Moderate,46
6974,,2.08,528,3-Wheeler,Slow,34
6975,35.0,5.14,261,Bus,Moderate,83
6976,38.0,,101,2-Wheeler,Moderate,49
6977,47.0,4.8,452,2-Wheeler,Slow,28
6978,78.0,8.15,187,Bus,Moderate,52
6979,56.0,9.24,414,3-Wheeler,Moderate,74
6980,60.0,6.99,556,Car,Fast,63
6981,51.0,9.98,239,2-Wheeler,Fast,26
6982,63.0,1.92,166,3-Wheeler,Slow,35
6983,28.0,7.77,577,,Slow,12
6984,27.0,4.27,175,3-Wheeler,Fast,66
